,cluster_id,no of V,no of E,width,len,inputs,outputs,fund_in,fund_out
2140,0xd126302b2c1483d3056e26723c5add86d463b1a7e2002060fbc128129c722441,3,2,1,2,['0x1c91383de883d662cd41db74e0eea37ec3e48f21'],['0xef31336008a7ea530fc81009b94ac45f4e945396'],2.0,1.836385382456307
2141,0xbdd59502e91dbce5b4c992335842816492a10786d6498b471fe03885a8c23df9,2,3,3,1,['0xac17d7dbf42d6fc7c41d3f058b3250788dbf6676'],['0x85b01d02093734df2ad4cf2927b8d06f69534034'],39.0,39.0
2142,0x542f69f23ef8fdc0b81e187317fc1ace74559eb5b1bf51c1035fc3962f75b2b2,3,2,1,2,['0x1a1c44f85e0c0caf0bbef9d1e080a9b322019d0d'],['0x084091ae5b4aa026f02d41baba0d1be94ddc4c32'],2.256604370730682,2.225472184572403
2143,0x49c26ee1b39d170e422cc43eee11518947a130dbbf471ed94d0f9f0da52e6acb,3,2,1,2,['0xb5f9700ee530b1ca8adf95152270f3877ef4dbb0'],['0x0153808e5822d24221ba932893e1f8d9a6e7e218'],6.639507649320099,17.92254201351543
2144,0xcbbb3e168a8590e447b8ecb6a6a9f35d04f4b57b394647001e15d6ad55e33d51,2,1,1,1,['0xaddd49bf2d69f9518484b0c1919a635a8f3dc6fd'],['0x0590f938d174a412a4a929f6f3402538138ecee9'],3.4101756687024705,3.4101756687024705
2145,0xa8ddeedb6542444a4779da74177fabfb45257274d48d16a343838a2b597af440,6,5,1,5,['0xa6579567b0c9583b0e6ceb1d357db251720fe0a5'],['0xc90796fb72e1c82ea9a6375a8f076acdcac31eee'],28.59313883656543,55.60073974625463
2146,0x5ef39e423ab2112829815e4a12226287fd458b8640f04333909a2156301cb936,2,1,1,1,['0x37a6b47f1b789c8510789ae0ad70e8425d4ca246'],['0xc367592bc5563c44f6d945871eaa983f7635d65e'],6.011348202960446,6.011348202960446
2147,0x82246df04f9d9d9cc8ff050afbb7a6b00ef30471e561aae3e24b9dd6288011fe,2,1,1,1,['0xc7ffef433077ab3c6c454f596a6e376ae53f6f23'],['0xa85198d3116a2f6e2c7c5a5bc75b2d26cec1a6fb'],0.7247967174908082,0.7247967174908082
2148,0x4cd642d58abc6958c34757e7182d5361d4b5f69c8d473e7693b5f0592b8b3200,4,3,1,3,['0x82ce0b74110aad20e0fe5b427222c9aee3ea723c'],['0x0a9db3c9bd6420096fed01f6549c891d1b9a63cb'],2.5235940239855865,2.376895197309432
2149,0x786c5bb276d1fa6f66852b0a508319c97d082601f8c72903c275f1fee8852b11,3,2,1,2,['0xfb76879c24100f5e87093ab25a315a6c05a3f84c'],['0x24817e3d9ba34a37cf0159f5b804913a192d8975'],1.9301293607252676,3.7310209766353046
2150,0x577f604389aefdf546df62f58c897c8dc7a800a5da85bc00a99fc469b9a35a68,2,1,1,1,['0x0ec783a0345cc61d40633f327797b4150d24ecd0'],['0x524290feb281cad295c6b274198df93fa0d1832a'],195.10173189528604,195.10173189528604
2151,0xb39a93a87dbd837194e2c42b1420518d5416eaceb2481338e77039fa6046c1ee,3,2,1,2,['0xe1411746cca20ca78ee1c1ac4bb09958f33665b7'],['0x5a73662fd40b6335a53531ea88c9d63fdf5e16d0'],10.735691904790713,11.41946278598513
2152,0xcdf25c9e645b58653b7b6605bb4400cd5010eceab6a9aa8aa06bacbbe78c25ef,2,1,1,1,['0x7491a9c1e4f107613be8220761a08ac4989b4ca7'],['0x319598be43823013e56591064e5a22e226f9f71f'],428.775408796804,428.775408796804
2153,0x212e8b05f82dc6f0b230da70b782051bf5b2f22ddabc80ad9937aeb607a0ffe0,2,1,1,1,['0xcd45e23e1fa8c29e4a4eb75fed7a3aa0f60acd5e'],['0x1d2eb1374bade029d0dfd12f34614492c6d8c0a2'],2.0,2.0
2154,0x471b68aac60e53ba1c615cb54e8b40eca6192c483ac929775fb62cb514687ea9,2,1,1,1,['0x9f3f81f9f15bd508647ff3acc4dce540ffbd0f26'],['0x4035bc94b859563b708916a7e2775fa6f6ab327d'],9.514927357549295,9.514927357549295
2155,0x0a822e29b5b217d81e7edd1e4ed5685fd26e72e4016a25d64b6b4e965c576377,2,1,1,1,['0xcc406a8a28f2af04b7d5f712c97601b232abd8ee'],['0x3e93866ad535eb2f82d43125d5e24a3cd849d2fa'],5.0,5.0
2156,0x66e39700d03e5b7f6194f361b33d191c3305111f1c2b54cb643ff97c8ad5c0ba,6,5,1,5,['0x0f41089dd6bf87afa0f80fc141eb55b2a7d0e96f'],['0x395663d612e8946400480825f98a6b5ef56a7c90'],1.170341185163403,1.2982930644101773
2157,0x66b887a8c111cd409e07a0a4d55487c347f67621bdedc98b76bc89d4a6c06391,3,2,1,2,['0x7a6a45f6bff7040f8d8c2501ba1616f6b6feb730'],['0xb47afede440d1e0b336cdb37f6b5fbe67f88e03d'],5.687206086437988,6.256724845242668
2158,0xd6f760a9c1553af641eece32d526079e482cb5883486da4fe80a6699d9ba3ca4,7,6,2,5,"['0x01596ee01164fc4772b652d2714022f91a5d3013', '0x450b7101cb9fdca68369f5c99087e236ab2d3cb8']","['0x01596ee01164fc4772b652d2714022f91a5d3013', '0x0a1069219b2d24ce2a5e297277fc09d4a6b573fd']",1.0665174500861605,2.6397960353381715
2159,0xad20d791515de861387181dcfe76a6109d6e550714004780155a109d7ad5bd73,7,8,4,5,"['0x47ea9e05d51fa41e31ccc35864b8a96fcc28748b', '0x4ff8a8b705f84e71b567371ffc0d54fbe69108e8']","['0x7d71642c98c79c871a8f7c8dadd09e3e3a3fa30a', '0x7470b90c12d2224886148d0e72e5ad060a1bb56d']",10.399346548980779,8.3637599
2160,0x75cec2c666fef44cc8b95713a0e2cd40ad6f54f63e0a6dd2610da9161528585b,2,1,1,1,['0x0c89ac4dfa8bebf6a5923c34625d70adcee6bb55'],['0x8fb77aa91dfe53d4e9d22158867a0e3a148bf08c'],2.3482911224750813,2.3482911224750813
2161,0xe49b6e79f4ffc92536ba419e4dd4e22045bfa381a29d518c420ed6df351c76ba,4,3,1,3,['0x666ebc91dc3238beb41532fbaed84c0e4af625dc'],['0xd0353e144f4620cf19a7618a21ad9561da70730a'],231.48080016454773,120.66136326231877
2162,0x35d36f9036739281e7737c6f268e03f3ae75f23c179d00577f6036c1e226540f,3,2,1,2,['0x81b90d3826afc04cd33f2ef5a88444f60434e995'],['0x30d7f8d7a0f5fab7738d096b4225fb766aac5afb'],1.4904637792178348,1.8643390643775988
2163,0x2092765c51ec62572c850dc897233a88e0edf25df38f183aa749d4a80e3b814d,2,1,1,1,['0xd7edb778bb14afcf903e48ca87b5f94b5dceb0d5'],['0x4774e9dd68ddb733e666bc5e5a87f178406d4243'],1.4206064018201756,1.4206064018201756
2164,0x14c7a74909dbf22c24f8c17e44b6cbf59a79c2e3dacd40167ca5ea456fc1bef9,4,3,1,3,['0x77abc9343dfad1a9f29423e288f1e1c9b198a236'],['0x836eb041faa0eca55c03814cf6eea95470f0b634'],6.963250194636406,7.868363331552585
2165,0xee82c89d9d958b15f88163f67afd1a037c5053988bfaf28280aaeae6e90a256e,3,3,2,2,['0x038f8dcaf24ec0f27bb795b932fa242ca5c5159a'],['0x94c904f9c667019929b17e17dbef7116b969249b'],26.75671339868439,29.772345120478942
2166,0x8607cfbe5e59631009add64e23b91024df2a2a8c47bd7003dbb307692f0728aa,2,1,1,1,['0x9e743c7eca2561ee3272cabed03e9a76b8df1d30'],['0xcc545fa464e6e5c50d60e785a0e17e8f798c44af'],1.6,1.6
2167,0xd3dce054bc25f3416cd8153f088bb9f91079f65f3a97b2651b422271415893c4,2,1,1,1,['0x4727da26f840e58ede566508aece883e2bc17986'],['0xd405237d582f70b87b81fa1fb4d79a0a13bbf64a'],1.096880187324982,1.096880187324982
2168,0x93077e5465329558cb75bdf4c132c6140eef3b48f16ad33b3ece1ca9b660dd66,2,1,1,1,['0x33cf41847bf79d10e0348e8e49ea1a6b22352bac'],['0xaea096c1a21b4ec9e0d9b60d8300f2ef19af1da1'],2.9878904960478616,2.9878904960478616
2169,0x9c9824eef170c69e61d234c6d3eea7c514e6187be58ccf6f7877148d61378c38,2,1,1,1,['0x821641eee2b359502dc96d3739dd8c0b7f0242cc'],['0xf9a087b327c56161f74e9107ba1f9172afa749c0'],10.93820130917707,10.93820130917707
2170,0xfff98083fb5a7084fbfa64734a9a0cf429ce24620544dd93d2fc56a67302aa66,3,2,1,2,['0xacf3de310e209ab51372cc92552742a3539164a6'],['0x3233855f085b3568f2c58cf2e22286eb3b521248'],1.5553116894443042,1.3152819200386578
2171,0xffcc71fc1e4a892583b36af76d981bcdb65a33328b123eae1c158205ebbb6ccb,2,1,1,1,['0xf7f1ca192dc2eb731ea67f3cf1228ebd652d3d4f'],['0x19459215e5753025afb50760332b292815ca5f99'],34.77261309036497,34.77261309036497
2172,0x93a896e1cde2f7f6d9c573191928d2883ea504dba7dd41d3ead7a13ac7c94753,2,1,1,1,['0x682130725edac38d25695a95674d3433781066cb'],['0xc57879c7406908953a9e4267499c37378a970efd'],1.3651184,1.3651184
2173,0x8fa2c2e939667306fe6dbd847e7b5c540e1c5c5c66f928f53170c64e310d7685,2,1,1,1,['0x9f9e0b68beab3bfbd63c7441a94921d035c394c3'],['0xd6b7442b02ce03337de2e94ffc1efcc0517d49f7'],1.7617898405655765,1.7617898405655765
2174,0x93a073aa2cdd7f6c2e4a5abb3cda0f5909eee2440e59f7d700655112b52b5825,2,1,1,1,['0xc12b5cdabe146c2260d224c3e58d14dcb28c0396'],['0x2d21afddbf767da512bdf1e4b62a18ea9aa4fb05'],1.8412383075053436,1.8412383075053436
2175,0xd61ffd8f9f9037f9a742944b159b2dd75a4bd99fe57d6a03c006b286d5e52fb3,2,1,1,1,['0x2ca99d2436364813423fcab750a1050144cdd9a1'],['0x499d6b40ff151b1370d176dc5740d4074740e36b'],0.8298205688624927,0.8298205688624927
2176,0xf1f9dcea09f272f182b9b6c7c9aba57aa3b1ec66b7ec8e9d1f0e5f61b86f2d31,2,1,1,1,['0x7b1732321e0f9fb72e0210316d1961fbc7d89ffe'],['0xd7e1658273d0324d331e1d14ec9f5915c6f203a4'],3.606018716092031,3.606018716092031
2177,0x7e77200610473bad96f20094138ce8124d8a37b659ea805927a9bfbb7ae7520b,2,1,1,1,['0xb50a3a9c45f67a51d9898733962c9bb4faca7559'],['0xdd9ad06c1545bfd160974744e3d41623b1037ed0'],1.475336407259159,1.475336407259159
2178,0x95fd8662562aa697cedbf205d40f849ced178b35808786dc151eec50ec5430b7,3,2,1,2,['0x64dc796ce6485193f04b5809a72bc906631ce65b'],['0x49641949924a547329d41c82e529db7d849bd758'],141.97470532472957,145.99481566932306
2179,0xefc3fc7d0d4bc0bc97cd4e1e47ef318903018757f8f935348922ae02d15219ff,4,3,1,3,['0x16c65c81184180f3513358aadfa7001625e7e6a7'],['0x82a2a69d3a7e46fc10ed28fe7065cd2dd68aa8b9'],311.8137078703983,227.13594152541697
2180,0x5360924e5cdfe5e354637ed6d07deceab2e7c6eee29c7bf8e93c8b1d28b215f4,2,1,1,1,['0x5cc8106bdacdcd53fb1b7eb7fdf047c5d4a08bb3'],['0x2a91646b1bbb04aae0bf08595829f00fab7a9eff'],1.5,1.5
2181,0x3f295d62b9077382aa84dd890a64abbd75b1fe4d999af11ef297a038424d9a47,2,1,1,1,['0x0143fd492f870c56eb072fd9e2a83e4d33f3804c'],['0x696f66d119f80d89044d648533f96b6208feb728'],6.0,6.0
2182,0x7c90798b0af637c946bf80af2aa9e6c6f62834577a7c12812d1f43436cc9c94c,3,2,1,2,['0x55c8dab0299827661dd79ab8292c340d32bb0edb'],['0x4a47947b6891c606582d8e10343b6bf73fe973bb'],1.3258495380979132,1.3142032026704653
2183,0xeb121a17f3fbf34c7f84009470a8d28730d876d69da33bd22206780306214449,3,2,1,2,['0x9044f3bc361fcc5f9f26df03b9b95ac792ede798'],['0xdc59ff38d5dcad3b41ed09a9eaa913f5882efbb6'],1.4391,1.4111
2184,0xae5114de28cece695543da964ab01150ee1d579d1c0f64e9b484d49f7683061d,4,3,1,3,['0x4a7b18db8979b45324fdc30e0b35de9eb660c952'],['0x44527d6429873308f18e81135cf849532682b900'],2.2441170091092126,2.660512311118944
2185,0xa8250f6ad96816650e8586b96ba1fa4cb41571996c2fe53cd0d703333cf1744d,2,1,1,1,['0xbe776224c263ccde170e8037856ecbe5d911b299'],['0x28549bce1bd32b0cf2831bd5fd677354a8e69228'],4.894515196084261,4.894515196084261
2186,0x23454bdc1d2e5365ffdff07dd3d8adae6cc8b792b4da3cdc45f3e38b512855cb,2,1,1,1,['0xe923548de8aea82fd6af0a6052e7401b6c347ffb'],['0x1ed18ba6c5f9a9e657af5269c49c3aa3fd79e372'],21.0,21.0
2187,0x9b77e2e8c6ca0c7ca2036db63e0ec03b01aa6be768222afaf6c87047ddef5df9,7,6,1,6,['0xced55825ea70b28d775ce509cab69793ad5f3ce6'],['0x42dc96f6203728d587fadeee1cd56fd877e33778'],23.172434858008703,22.867334114663166
2188,0x049c09fc477b5eb682b722c9f7af25ef34c1e7df98dbccf4c32115965f9ecad5,2,1,1,1,['0xe877f13d83256e623c2431270362cc9f71e761ff'],['0xbf384b3f2603538044c0396ad6407bc8c1373076'],1.5,1.5
2189,0x3136d7e0b8ad20da8f4bdcf50889e4b4e7470c24406cd8002406e7908319e9c2,3,2,2,1,['0xf9214989473c10ae52a96f04b3cd24f0aeb91b0f'],"['0x23bd4efd53435c21f41dd316bfb3ddd99150b260', '0xc564688973e797607e7d85729529f456a2fd694d']",6.549128969277309,6.549128969277309
2190,0xe289ed852061718512a0aa9868d9a7ccd30e8cfe9359571b69e889d0eb634ddb,2,1,1,1,['0x806018065a48d7dad2c90f1774a715f92d20a1a8'],['0x294fb46333dc6d449c073243728aa95f19bea854'],41.463409550855665,41.463409550855665
2191,0xa7626455eed8beadbdc98a9bd15baf564c30cf3b03a656a7cd49127aac21914a,4,3,1,3,['0x71f84a0be0608b17d5ed84335111ccbee1cc008c'],['0xa41736b7e8dc38f46334f12aa79ac1d6ed1b2c38'],389.75984648006784,252.33431240892935
2192,0xf637f903b7cc1f7334a366d0a08ebe0de323bdfc432f88ad331ac675ea4b4bb8,2,1,1,1,['0x0ed20ee9ff5c1ca1ab20c8918fbe81f60efadd74'],['0x9af694e81ea3b40de193dba406392802251a2060'],1.2143195727830893,1.2143195727830893
2193,0x701ed43dd0157ed77eea963da3058fc22015a2535ebd614c8a2c39fb10899b3a,4,3,1,3,['0x5c8ad4d740c05f72a0803f51998d14570f3e149a'],['0xc10c0efb4c5c1dc3e94d3418a31e84ed0bf5e51e'],3.2350654518838953,3.097175602484679
2194,0x58e7848496fe6e1b8e9c7b5f279f8d0d6bb24c6dc50276495a023cfccf318bc8,4,4,2,3,['0xb9a693620b67031711cdbf2dc63bc65e5f838b09'],['0x3236ebb734e32a857651d4b31375e526b3e43046'],6.93503091,2.0
2195,0x851cc37e8e0eba10d5ca796cd05719c66346b69676199c9c8c30be09c8a91f3d,2,5,5,1,['0xc6df16d2f16a96dcaf0cd8427d5ff734066a1f85'],['0xf070ec49fd606e28be3b6591dbd95c98735fc5cf'],0.46,0.4
2196,0x4ba937b34acac49b4918a5998728443c6da061efab8b806c3b0c85cfae369395,5,4,1,4,['0x0bfd8be51fc47f087fcc33b42cbda1121b9a7510'],['0xbd5f8ecd6ccb12da95e997cdaf218733d4fb868f'],98.35792626763846,98.96336296333412
2197,0x0cee1d0ee0d01a24838b058b4691414344c73adb2da029d41e48c002fb8b25fa,2,1,1,1,['0x6fe2c8f81fd40de9c2e5fb05fe4cc6326ccb0e51'],['0xd13af4d45f5a84ed1fe416725d96281c171cc100'],234.6220168927756,234.6220168927756
2198,0xc2f701e8d541e921f46d60a4180572da25cfff94b5d176ce783c2b83728ec274,2,1,1,1,['0x8b10a1899419e499a6c5414cc7b133a7a799f423'],['0x5d2107d45f24a12e2c312f6ea717cfd1c8b6e8ec'],2.1460275420615456,2.1460275420615456
2199,0x8671c320272565701075db341a537c2268ad88907433cdd048facf47634738ef,2,1,1,1,['0x92c786f0e794e2ecad58c09bf90c324ed5df58b1'],['0x7e3c6054af7a366eba4bae15fadfad21e3930f57'],8.68438366040336,8.68438366040336
2200,0xa103266aa906b388035b6c20c69e1db75bfe096b199450a7fff35192025fbbe6,2,1,1,1,['0x7321f79d0824a20293a11619e3818c7af7527ed0'],['0x744652fd5945ce327e0e478c5cb25641e6efc842'],1.7537087616071838,1.7537087616071838
2201,0xccc9b44ca6198dd8f44735fe42d2042e34531cfdec9300751a3b8d8b3e6f1c2c,2,1,1,1,['0xa17d47d13e0e165d45804062c33532123be9a16e'],['0x37b73445218cbb3dd133c1050fcf1d79d3aeb8f1'],90.0,90.0
2202,0x8c70b225a637a80c9f3a111936614f8c5cf6a478f8348bc783cc61c78eb51c93,2,1,1,1,['0xf1228c34651348f12d05d138896dc6d2e946f970'],['0x7828e9431a06c3882ebd4b2a4d9ac9e16f61c84f'],30.0,30.0
2203,0x35a8cf83b9c34ef72aa9f43abc3d38f309370faf1b6f3032c4050c36e5247d7e,2,1,1,1,['0x81027a9f09723f2a11638f845b6033df2b25ce4f'],['0x922e7d2c7cf3e103f75c408f32c1bf32b39877c7'],1.1766982372383248,1.1766982372383248
2204,0xd9d6d2ad98a2a16c2922bec573745d18623f2e16b5fa3d2430676e16fbd18469,4,6,6,1,"['0x88958d8ea5877b9142b3931f3ceabbe5cdd4851d', '0x1a2816e3373aade60d850d6ec1e63f8abf712e9c', '0x3d4e25e44916ec2be4b89adf33174b085b8b41e4']","['0x88958d8ea5877b9142b3931f3ceabbe5cdd4851d', '0x1a2816e3373aade60d850d6ec1e63f8abf712e9c', '0x34bfd772411068fb6895ebb684f94ca32aae1f00']",12.100000000000001,14.629999999999999
2205,0x6bb01dea23d78bfb49c69fb147bc008bcd062790fae9f2bb42deca3c099d5765,2,1,1,1,['0xae4df0ba9156157676a82ce443c5505bf88e1f96'],['0xcc6d3fbf10e021075192c99de8f82828d2b822a9'],100.50632517608413,100.50632517608413
2206,0x538a6abfdf690c0a465950f586e780dcac7ed6fbaaf7a52f03ee96a467324bc0,3,2,1,2,['0x6ce832168413a1fca8d71d1cec075187bb1876e8'],['0x679958b145a881e14d73d87641c819138019a6f4'],2.2923076248767384,2.575580055956556
2207,0x1466e4a63b02bf9bc9f072f8688ade5a3cd230334a28f904c98a5b07aedfc287,2,2,2,1,['0x40b2f09fae2199df9f458ec4625c3da1a1cdc6c7'],['0x2f36e119ca405bc12f85f42e4369797696c9719b'],3.6532335079549156,2.0
2208,0xec7e9aa3546ccf365b392e36320344f06ec31924f8eaa9b7dae69ba21edde52a,9,8,1,8,['0x416f8de731ea22db0414d36ebfcf4996581fbf45'],['0xd914a0503ed78a2ed3a74d40a006d383c7bdaf03'],1.1183551080111869,0.9639292644218711
2209,0x50503dab0fef7f3a788dc89440c9c1c23529f72a9521e3c164aacc33df6ed72b,3,2,1,2,['0x9d143bcbf058553ddd86e13a6ed7c3b38b6c73c1'],['0x44cbfb9bf8667e138f03ce12fa6c817c96158988'],0.9858953071022675,0.7430108063389355
2210,0xa8895bcc65d3af37f65201173051722c056b49b3fae0fb5ef8e3054c4ab0fe8e,2,1,1,1,['0xba557ba354220ce46049eeaf8140c10dcb3c0d12'],['0x4c8882b0a8360231ea21b2158ffa355eda3294d6'],26.0,26.0
2211,0x344680153a47f50f09fbe00a4c195cb4f2fbdec36c67f47959cd97c86f9c2cb5,2,1,1,1,['0x5487325ab328831afe72912b1a485fb402b128f8'],['0xa4812c6628733ef4122b959b25ebc9b34fcb89aa'],2.4917360487337827,2.4917360487337827
2212,0xa54f0c43d29caf6091411901763733a749f780e6ae1503ef0c7a32442d5a269b,2,1,1,1,['0x467c6877c9ce4dcb4556b860c3e1765335ca1ca0'],['0xdbf4fd512edeaa173b7d1ce91d89af6184cfa010'],1.5325516591618973,1.5325516591618973
2213,0x1f85a6ff5c46dab1b053b7c783402ed77f9302e02451be7c64f19f4f47ce692a,2,1,1,1,['0xb29c7a4925767433cb3bde2b724c4ed2d7aae0e2'],['0x002a6d452460314a4990e706b2f7d8057112c1c1'],27.2601838982372,27.2601838982372
2214,0x3af08c454f37d2877b08cc5d2ecdf370738750e356b1f7f31e79f25967cbc63b,2,1,1,1,['0x9548ec4d6cbaa841b38ba2ab3bb9af0741054ea7'],['0x7cfa694726ddf60a1a9718b876bd4d1868c9636a'],40.32275645849394,40.32275645849394
2215,0x991689d04ca0502c643a5254238704d8466cb302decebfa784fe3b5be553fb51,2,1,1,1,['0x9936e04677df1d0abbc56a31087eeecade38859a'],['0x59816d9263962678a2bc020c08fb362554504b0c'],16.686223931419732,16.686223931419732
2216,0xbfcc5b04b016826e7cc7979d64b356f9b3a8473aef329727622148851a84942e,2,2,2,1,['0x0af9dae9480a76a98afc411664a16d3a5cc18c0a'],['0xd11848acc7c8ff298e6f958b8d2453b9b9820cbc'],0.5826826305743537,3.853678784181057
2217,0x5fced2ebe38bb313b36f6a206461d0bf09a66d9604624d284365086179d1b085,3,2,1,2,['0x06f2b017799ac7fcef5a1cbac400100f8b19c1a2'],['0xa0d1cb15ae8f6aa8a73f776a3e7f2dbf322533d9'],14.97610302970833,15.362857563023839
2218,0x9d94633707af31743efd52cbfd84088f25ba8f0ab3f13a8f47edf448dd572822,4,3,2,2,"['0xff42be88534386dd1de8d13a4b6bcd1ea01fbf75', '0xe9167ede8ba86413ad197b00d451b23dadd0a398']","['0x9a3a1d038e3fc83307c059490eca6714b42d2e1b', '0xe9167ede8ba86413ad197b00d451b23dadd0a398']",7.086659420181279,14.0
2219,0xb3dd1dd1f8f2a0de3400ae9025adaf1add2aa652b3c2c9122f046879add936d1,4,3,1,3,['0x009a737523380cbec89ba0fcbca3685ec2741a12'],['0x163f7bcf193bd019d39d1fa82107e6243cdf764b'],49.0,51.0
2220,0x6aebd8f7baa5e55370a340bf62a63fa352799f240b1c13917402222c521cf81e,3,2,1,2,['0x72f804d6b4394ade0cf5f0eb132cb7e8e6659f05'],['0x3913df66df66da8907f38bbcceeae837e70f5c20'],3.075159875976507,3.149429616905237
2221,0xdaac685b5dbdd54c6cf68fd81ebc1e33221eeca9a0d60c46ff04d0d35ac52550,2,1,1,1,['0x622fc6e4dfe5ace0a6303cab3f82922ddbbd6b81'],['0xe3d6f652e6aa29d893284ff2e19a8583de56daef'],1.078440563649964,1.078440563649964
2222,0x4388490bd7acd2aff2ca65eb5aac176bf6d4f3839070ec285fee97863d8c53e4,2,1,1,1,['0x9c4682750ddb5a496e682720a3891f7b4332e589'],['0x57a9b34c289d0a93da40458c0d97dcced5070c7b'],1.9071064566159972,1.9071064566159972
2223,0xdca7112554f06efada190b4e7ade20b66b19c1eccf4fc10cde1028c0abf09873,4,3,1,3,['0x87c9260bc3f2ab7766dd296c383848e1edf36890'],['0x93a8ccd712752b31ce4eeaf8011c178dfb943f65'],0.7978925603215625,0.703
2224,0x95d2cb16b6706fdbc07b716e78c9af3c99fdb564071cd45a539126fa174f35ef,3,5,3,2,['0x1593e769c6ce20331719e0326db5b79b661d61d8'],['0xd40809ca5a918bc1d4f7c7aa26d1fe7df56178aa'],7.2332729000120874,10.612765920822369
2225,0x0ad9a2476a622a9eef0a98fe33fdb0d57648cd8bf5d9a09b3d24638cf5d494b8,4,3,1,3,['0x2d48992173bbb6e890d4cd4deb0d59cd7b2025db'],['0xc04bcdefc1eab3ad09c8b9a85f7aa82f063b8164'],34.86867264230448,43.77466254026345
2226,0x0421c291a855563142fa765a080323dac94fa3c5aab81a9b863116b8bfc1a18b,2,1,1,1,['0x4050f2fe89b4070c790801925bd2c88f0eb1b683'],['0x1831627c95865333d3ffda909755e1d58781fe7a'],18.111745159422377,18.111745159422377
2227,0x94a8df51de66e6c5fe0012cd4078da0702f2601a557d1310cb880008a52c767a,2,1,1,1,['0x336eb59b27c095ffb817126100d66f5cda781a89'],['0x611e4fe4572ac5c070529d3303e01345f062e36b'],2.457752597892137,2.457752597892137
2228,0x686325a3fc62f4cb955ce4c78c30befe4c06fdc71560d32f30e7a36a57d0b29d,2,1,1,1,['0xe679b1bd4123b07e386c69ee994254146235c673'],['0xedc613b5e92e5e5bb116b670ad7fda35bae74f77'],3.8495549738738846,3.8495549738738846
2229,0xd79235e37313fcde3cf6d4f3e9fb81c7c244a365f17a583712e6594956a0b905,4,3,1,3,['0xb1b472048f766073d246168d0c064c7e05ee8c51'],['0xd1b2b04ba5ba16cb427a7cd53bf922c3b4d19c15'],2.0,2.192111138012386
2230,0x7949302fd1a5f87f454bb8da9307c9fbb0c7f0b29fdaae2eae8080fe4dadc84e,4,3,3,1,"['0x4c05a55578e3f8e4a0efa1235dc558954f5c7518', '0x37539536aa048bf7f74a88c226d5ff3ad3c40e7d', '0x39647539d5df0b9967bdbeaf522d1c7cec4aad49']","['0x4c05a55578e3f8e4a0efa1235dc558954f5c7518', '0xac613a5ad261f7b5f798c6d02f159a7989cbca17', '0x39647539d5df0b9967bdbeaf522d1c7cec4aad49']",21.45,20.4
2231,0x2fb79de37ac6be37aadbdc3df1b99404be8c11a75c4a0a4183d2055b238a87b6,4,4,2,3,['0x1ed0abd178a51903433fe811889fb87d001be201'],['0x40484a2e154f95419eb43d4a9d3da7de2956b6c3'],1.9042835515658578,3.279033959502614
2232,0x8d0e069b178b5ceb935611d5c1d5fe2ff1fee28a0a18ef1a7fbc199f4b5246b5,2,1,1,1,['0x0a84204ecfeea1dc546c4c1f809d9efdf2943210'],['0xcb066758911a3629c62b4c7434f173fad6791a2d'],1.9538186342469523,1.9538186342469523
2233,0x8927fb63301787be6043f9528912ffea011f0db66ab3da3b4446123acad6f985,2,1,1,1,['0xca856ad1d2297a191e70497ce61f1dcf03217359'],['0xb0399486c552b58490248d7e1a800504b1315c9f'],0.5121963127001947,0.5121963127001947
2234,0xdf4a37f79cf66bf1caecd7b8492c6a877920f4b1d8d5f90ea16a538c1846d2c8,2,1,1,1,['0x42505f18b84eeae30a99cd7ef30c6c272efb4a36'],['0x65dbd0211051eb8b8666620349027b9f85f1517e'],1.0,1.0
2235,0x5a3e61319f7d2206eda4df32fb0a63181cd0f932553e01cf326ac127610cce1a,2,1,1,1,['0xef136a8944c9496d8cb3c95260284e79f809c23a'],['0xad3e0941067fe56e74f0297e973f5994bc47726d'],4.5,4.5
2236,0xb0c07e104dc8fe0b6c34202faf6703a8a2132391f697eb5b7e7c0b0201b33c2b,2,2,2,1,['0x9e0d5d610489d6cd4fc85eac8af50ea504acf0ad'],['0x3ddee38dd1e23acfa5e5d8ab344171498bafd34a'],4.92819327985651,3.0
2237,0x4df7b89e657de17de3f3b684c949ee6accb1d44edd32dc52adac590a5cd32530,3,2,1,2,['0x42955397ae506c40de86046a72a26b4d0e6167eb'],['0x011e61ca30a5df402e6f480307c087b6b76c167b'],120.0,105.0
2238,0xc06c823c6fae1d349a857bbcb06edd6ae1d7059c415441c231d1ced4363dc4fa,5,5,2,4,['0xbbcc28886253cac47c81591ab7b300533aa38666'],['0x1358c4768af660f43924663799b160e8ab740e18'],9.795817294995167,5.0
2239,0x025c421add0c0cc391f1ef969370f885b001e64a29a9426ee164fa06a0bb2cc3,5,4,3,2,"['0xb50b2ae117ae0b89ed99ea229a776eeeae7b0801', '0x5cecb52e0e2295b99de00a9c891487c071cf9d94']","['0x7a86951c77f7d32eecb873481bb04a1348154f17', '0xb111fa500a6cd2d1f1a73d75ba8437747e89050b']",99.70800473992799,90.0
2240,0xdb1913c440da9bbb07c8a356f56e2cfa5bca70af830e657c58eeedd24425b009,2,1,1,1,['0xc451d6b91fd83e102d4e6c0e1bd18897cb5b9ede'],['0xc65fbde30389d1b641289295323ee2d0f10126e0'],1.7134847779208833,1.7134847779208833
